"ID";"RegioS";"Perioden";"BevolkingAanHetBeginVanDePeriode_1";"BevolkingAanHetEindeVanDePeriode_15"
"153727";"GM1525";"2017JJ00";"36093";"36584"
"153740";"GM1525";"2018JJ00";"36584";"37061"
"153753";"GM1525";"2019JJ00";"37061";"37440"
"153766";"GM1525";"2020JJ00";"37440";"37791"
"153779";"GM1525";"2021JJ00";"37791";"37942"
"153792";"GM1525";"2022JJ00";"37942";"38510"
"153805";"GM1525";"2023JJ00";"38510";"38470"
"153818";"GM1525";"2024JJ00";"38470";"38411"
"153836";"GM0716";"2002JJ00";"23884";"23990"
"153849";"GM0716";"2003JJ00";"23990";"24386"
"153862";"GM0716";"2004JJ00";"24386";"24676"
"153875";"GM0716";"2005JJ00";"24676";"24892"
"153888";"GM0716";"2006JJ00";"24892";"25155"
"153901";"GM0716";"2007JJ00";"25155";"25264"
"153914";"GM0716";"2008JJ00";"25264";"25368"
"153927";"GM0716";"2009JJ00";"25368";"25410"
"153940";"GM0716";"2010JJ00";"25410";"25489"
"153953";"GM0716";"2011JJ00";"25489";"25540"
"153966";"GM0716";"2012JJ00";"25540";"25514"
"153979";"GM0716";"2013JJ00";"25514";"25408"
"153992";"GM0716";"2014JJ00";"25408";"25440"
"154005";"GM0716";"2015JJ00";"25440";"25421"
"154018";"GM0716";"2016JJ00";"25421";"25527"
"154031";"GM0716";"2017JJ00";"25527";"25583"
"154044";"GM0716";"2018JJ00";"25583";"25780"
"154057";"GM0716";"2019JJ00";"25780";"25757"
"154070";"GM0716";"2020JJ00";"25757";"26085"
"154083";"GM0716";"2021JJ00";"26085";"26401"
"154096";"GM0716";"2022JJ00";"26401";"26825"
"154109";"GM0716";"2023JJ00";"26825";"26851"
"154122";"GM0716";"2024JJ00";"26851";"26942"
"154140";"GM0977";"2002JJ00";"2584";"2543"
"154153";"GM0977";"2003JJ00";"2543";"2528"
"154166";"GM0977";"2004JJ00";"2528";"2598"
"154179";"GM0977";"2005JJ00";"2598";"2583"
"154192";"GM0977";"2006JJ00";"2583";"2584"
"154205";"GM0977";"2007JJ00";;
"154218";"GM0977";"2008JJ00";;
"154231";"GM0977";"2009JJ00";;
"154244";"GM0977";"2010JJ00";;
"154257";"GM0977";"2011JJ00";;
"154270";"GM0977";"2012JJ00";;
"154283";"GM0977";"2013JJ00";;
"154296";"GM0977";"2014JJ00";;
"154309";"GM0977";"2015JJ00";;
"154322";"GM0977";"2016JJ00";;
"154335";"GM0977";"2017JJ00";;
"154348";"GM0977";"2018JJ00";;
"154361";"GM0977";"2019JJ00";;
"154374";"GM0977";"2020JJ00";;
"154387";"GM0977";"2021JJ00";;
"154400";"GM0977";"2022JJ00";;
"154413";"GM0977";"2023JJ00";;
"154426";"GM0977";"2024JJ00";;
"154444";"GM0281";"2002JJ00";"40205";"40515"
"154457";"GM0281";"2003JJ00";"40515";"40609"
"154470";"GM0281";"2004JJ00";"40609";"40542"
"154483";"GM0281";"2005JJ00";"40542";"40966"
"154496";"GM0281";"2006JJ00";"40966";"41191"
"154509";"GM0281";"2007JJ00";"41191";"41132"
"154522";"GM0281";"2008JJ00";"41132";"41070"
"154535";"GM0281";"2009JJ00";"41070";"41192"
"154548";"GM0281";"2010JJ00";"41192";"41181"
"154561";"GM0281";"2011JJ00";"41181";"41527"
"154574";"GM0281";"2012JJ00";"41527";"41751"
"154587";"GM0281";"2013JJ00";"41751";"41755"
"154600";"GM0281";"2014JJ00";"41775";"41590"
"154613";"GM0281";"2015JJ00";"41590";"41510"
"154626";"GM0281";"2016JJ00";"41510";"41488"
"154639";"GM0281";"2017JJ00";"41488";"41465"
"154652";"GM0281";"2018JJ00";"41465";"41978"
"154665";"GM0281";"2019JJ00";"41978";"42159"
"154678";"GM0281";"2020JJ00";"42159";"41920"
"154691";"GM0281";"2021JJ00";"41920";"42277"
"154704";"GM0281";"2022JJ00";"42277";"42604"
"154717";"GM0281";"2023JJ00";"42604";"42370"
"154730";"GM0281";"2024JJ00";"42370";"42575"
"154748";"GM0855";"2002JJ00";"197358";"197917"
"154761";"GM0855";"2003JJ00";"197917";"198767"
"154774";"GM0855";"2004JJ00";"198767";"199068"
"154787";"GM0855";"2005JJ00";"199068";"200346"
"154800";"GM0855";"2006JJ00";"200380";"201259"
"154813";"GM0855";"2007JJ00";"201259";"202091"
"154826";"GM0855";"2008JJ00";"202091";"203464"
"154839";"GM0855";"2009JJ00";"203464";"204853"
"154852";"GM0855";"2010JJ00";"204853";"206240"
"154865";"GM0855";"2011JJ00";"206240";"207580"
"154878";"GM0855";"2012JJ00";"207580";"208527"
"154891";"GM0855";"2013JJ00";"208527";"210270"
"154904";"GM0855";"2014JJ00";"210270";"211648"
"154917";"GM0855";"2015JJ00";"211648";"212941"
"154930";"GM0855";"2016JJ00";"212941";"213804"
"154943";"GM0855";"2017JJ00";"213804";"215588"
"154956";"GM0855";"2018JJ00";"215521";"217259"
"154969";"GM0855";"2019JJ00";"217259";"219789"
"154982";"GM0855";"2020JJ00";"219789";"220505"
"154995";"GM0855";"2021JJ00";"221947";"224459"
"155008";"GM0855";"2022JJ00";"224459";"227707"
"155021";"GM0855";"2023JJ00";"227707";"229836"
"155034";"GM0855";"2024JJ00";"229836";"230357"
"155052";"GM0183";"2002JJ00";"20161";"20262"
"155065";"GM0183";"2003JJ00";"20262";"20298"
"155078";"GM0183";"2004JJ00";"20298";"20508"
"155091";"GM0183";"2005JJ00";"20508";"20601"
"155104";"GM0183";"2006JJ00";"20601";"20724"
"155117";"GM0183";"2007JJ00";"20724";"20797"
"155130";"GM0183";"2008JJ00";"20797";"20992"
"155143";"GM0183";"2009JJ00";"20992";"21145"
"155156";"GM0183";"2010JJ00";"21145";"21171"
"155169";"GM0183";"2011JJ00";"21171";"21206"
"155182";"GM0183";"2012JJ00";"21206";"21172"
"155195";"GM0183";"2013JJ00";"21172";"21206"
"155208";"GM0183";"2014JJ00";"21206";"21142"
"155221";"GM0183";"2015JJ00";"21142";"21120"
"155234";"GM0183";"2016JJ00";"21120";"21153"
"155247";"GM0183";"2017JJ00";"21153";"21213"
"155260";"GM0183";"2018JJ00";"21213";"21276"
"155273";"GM0183";"2019JJ00";"21276";"21275"
"155286";"GM0183";"2020JJ00";"21275";"21315"
"155299";"GM0183";"2021JJ00";"21315";"21364"
"155312";"GM0183";"2022JJ00";"21364";"21408"
"155325";"GM0183";"2023JJ00";"21408";"21397"
"155338";"GM0183";"2024JJ00";"21397";"21507"
"155356";"GM1700";"2002JJ00";;
"155369";"GM1700";"2003JJ00";"33427";"33493"
"155382";"GM1700";"2004JJ00";"33493";"33549"
"155395";"GM1700";"2005JJ00";"33549";"33438"
"155408";"GM1700";"2006JJ00";"33438";"33461"
"155421";"GM1700";"2007JJ00";"33461";"33461"
"155434";"GM1700";"2008JJ00";"33461";"33605"
"155447";"GM1700";"2009JJ00";"33605";"33580"
"155460";"GM1700";"2010JJ00";"33580";"33727"
"155473";"GM1700";"2011JJ00";"33727";"33929"
"155486";"GM1700";"2012JJ00";"33929";"33971"
"155499";"GM1700";"2013JJ00";"33971";"33929"
"155512";"GM1700";"2014JJ00";"33929";"33874"
"155525";"GM1700";"2015JJ00";"33874";"33846"
"155538";"GM1700";"2016JJ00";"33846";"33845"
"155551";"GM1700";"2017JJ00";"33845";"33903"
"155564";"GM1700";"2018JJ00";"33903";"33792"
"155577";"GM1700";"2019JJ00";"33792";"33743"
"155590";"GM1700";"2020JJ00";"33743";"33699"
"155603";"GM1700";"2021JJ00";"33699";"33718"
"155616";"GM1700";"2022JJ00";"33718";"33867"
"155629";"GM1700";"2023JJ00";"33867";"34073"
"155642";"GM1700";"2024JJ00";"34073";"34113"
"155660";"GM1730";"2002JJ00";"31865";"31998"
"155673";"GM1730";"2003JJ00";"31998";"32203"
"155686";"GM1730";"2004JJ00";"32203";"32301"
"155699";"GM1730";"2005JJ00";"32301";"31977"
"155712";"GM1730";"2006JJ00";"31977";"31731"
"155725";"GM1730";"2007JJ00";"31731";"31974"
"155738";"GM1730";"2008JJ00";"31974";"32236"
"155751";"GM1730";"2009JJ00";"32236";"32408"
"155764";"GM1730";"2010JJ00";"32408";"32450"
"155777";"GM1730";"2011JJ00";"32450";"32357"
"155790";"GM1730";"2012JJ00";"32357";"32456"
"155803";"GM1730";"2013JJ00";"32456";"32493"
"155816";"GM1730";"2014JJ00";"32493";"32570"
"155829";"GM1730";"2015JJ00";"32570";"32804"
"155842";"GM1730";"2016JJ00";"32804";"33280"
"155855";"GM1730";"2017JJ00";"33280";"33462"
"155868";"GM1730";"2018JJ00";"33462";"33698"
"155881";"GM1730";"2019JJ00";"33698";"33887"
"155894";"GM1730";"2020JJ00";"33887";"33978"
"155907";"GM1730";"2021JJ00";"33978";"34221"
"155920";"GM1730";"2022JJ00";"34221";"34592"
"155933";"GM1730";"2023JJ00";"34592";"34736"
"155946";"GM1730";"2024JJ00";"34736";"35011"
"155964";"GM0737";"2002JJ00";"31413";"31696"
"155977";"GM0737";"2003JJ00";"31696";"31963"
"155990";"GM0737";"2004JJ00";"31963";"32016"
"156003";"GM0737";"2005JJ00";"32016";"32142"
"156016";"GM0737";"2006JJ00";"32142";"32322"
"156029";"GM0737";"2007JJ00";"32322";"32243"
"156042";"GM0737";"2008JJ00";"32243";"32211"
"156055";"GM0737";"2009JJ00";"32211";"32237"
"156068";"GM0737";"2010JJ00";"32237";"32178"
"156081";"GM0737";"2011JJ00";"32178";"32164"
"156094";"GM0737";"2012JJ00";"32164";"31979"
"156107";"GM0737";"2013JJ00";"31979";"31973"
"156120";"GM0737";"2014JJ00";"31973";"31957"
"156133";"GM0737";"2015JJ00";"31957";"32077"
"156146";"GM0737";"2016JJ00";"32077";"31963"
"156159";"GM0737";"2017JJ00";"31963";"31870"
"156172";"GM0737";"2018JJ00";"31870";"31780"
"156185";"GM0737";"2019JJ00";"31780";"32052"
"156198";"GM0737";"2020JJ00";"32052";"32060"
"156211";"GM0737";"2021JJ00";"32060";"32282"
"156224";"GM0737";"2022JJ00";"32282";"32408"
"156237";"GM0737";"2023JJ00";"32408";"32595"
"156250";"GM0737";"2024JJ00";"32595";"32821"
"156268";"GM0282";"2002JJ00";"9261";"9250"
"156281";"GM0282";"2003JJ00";"9250";"9362"
"156294";"GM0282";"2004JJ00";"9362";"9462"
"156307";"GM0282";"2005JJ00";"9462";"9401"
"156320";"GM0282";"2006JJ00";"9401";"9369"
"156333";"GM0282";"2007JJ00";"9369";"9325"
"156346";"GM0282";"2008JJ00";"9325";"9366"
"156359";"GM0282";"2009JJ00";"9366";"9333"
"156372";"GM0282";"2010JJ00";"9333";"9358"
"156385";"GM0282";"2011JJ00";"9358";"9387"
"156398";"GM0282";"2012JJ00";"9387";"9504"
"156411";"GM0282";"2013JJ00";"9504";"9451"
"156424";"GM0282";"2014JJ00";"9451";"9416"
"156437";"GM0282";"2015JJ00";;
"156450";"GM0282";"2016JJ00";;
"156463";"GM0282";"2017JJ00";;
"156476";"GM0282";"2018JJ00";;
"156489";"GM0282";"2019JJ00";;
"156502";"GM0282";"2020JJ00";;
"156515";"GM0282";"2021JJ00";;
"156528";"GM0282";"2022JJ00";;
"156541";"GM0282";"2023JJ00";;
"156554";"GM0282";"2024JJ00";;
"156572";"GM0856";"2002JJ00";"40014";"40113"
"156585";"GM0856";"2003JJ00";"40113";"40064"
"156598";"GM0856";"2004JJ00";"40064";"40183"
"156611";"GM0856";"2005JJ00";"40183";"40201"
"156624";"GM0856";"2006JJ00";"40201";"40203"
"156637";"GM0856";"2007JJ00";"40203";"40126"
"156650";"GM0856";"2008JJ00";"40126";"40360"
"156663";"GM0856";"2009JJ00";"40360";"40536"
"156676";"GM0856";"2010JJ00";"40536";"40721"
"156689";"GM0856";"2011JJ00";"40721";"40805"
"156702";"GM0856";"2012JJ00";"40805";"40948"
"156715";"GM0856";"2013JJ00";"40948";"40913"
"156728";"GM0856";"2014JJ00";"40913";"41089"
"156741";"GM0856";"2015JJ00";"41089";"41247"
"156754";"GM0856";"2016JJ00";"41247";"41384"
"156767";"GM0856";"2017JJ00";"41384";"41725"
"156780";"GM0856";"2018JJ00";"41725";"41782"
"156793";"GM0856";"2019JJ00";"41782";"42119"
"156806";"GM0856";"2020JJ00";"42119";"42291"
"156819";"GM0856";"2021JJ00";"42291";"42466"
"156832";"GM0856";"2022JJ00";;
"156845";"GM0856";"2023JJ00";;
"156858";"GM0856";"2024JJ00";;
"156876";"GM0450";"2002JJ00";"11768";"11772"
"156889";"GM0450";"2003JJ00";"11772";"11783"
"156902";"GM0450";"2004JJ00";"11783";"11787"
"156915";"GM0450";"2005JJ00";"11787";"11915"
"156928";"GM0450";"2006JJ00";"11915";"12061"
"156941";"GM0450";"2007JJ00";"12061";"12205"
"156954";"GM0450";"2008JJ00";"12205";"12434"
"156967";"GM0450";"2009JJ00";"12434";"12664"
"156980";"GM0450";"2010JJ00";"12664";"12819"
"156993";"GM0450";"2011JJ00";"12819";"12897"
"157006";"GM0450";"2012JJ00";"12897";"13061"
"157019";"GM0450";"2013JJ00";"13061";"13234"
"157032";"GM0450";"2014JJ00";"13234";"13291"
"157045";"GM0450";"2015JJ00";"13291";"13360"
"157058";"GM0450";"2016JJ00";"13360";"13465"
"157071";"GM0450";"2017JJ00";"13465";"13520"
"157084";"GM0450";"2018JJ00";"13520";"13528"
"157097";"GM0450";"2019JJ00";"13528";"13666"
"157110";"GM0450";"2020JJ00";"13666";"13632"
"157123";"GM0450";"2021JJ00";"13632";"13563"
"157136";"GM0450";"2022JJ00";"13563";"13472"
"157149";"GM0450";"2023JJ00";"13472";"13400"
"157162";"GM0450";"2024JJ00";"13400";"13427"
"157180";"GM0451";"2002JJ00";"26423";"26680"
"157193";"GM0451";"2003JJ00";"26680";"26763"
"157206";"GM0451";"2004JJ00";"26763";"26969"
"157219";"GM0451";"2005JJ00";"26969";"26844"
"157232";"GM0451";"2006JJ00";"26844";"26977"
"157245";"GM0451";"2007JJ00";"26977";"27501"
"157258";"GM0451";"2008JJ00";"27501";"27660"
"157271";"GM0451";"2009JJ00";"27660";"28053"
"157284";"GM0451";"2010JJ00";"28053";"28114"
"157297";"GM0451";"2011JJ00";"28114";"28317"
"157310";"GM0451";"2012JJ00";"28307";"28387"
"157323";"GM0451";"2013JJ00";"28387";"28418"
"157336";"GM0451";"2014JJ00";"28418";"28731"
"157349";"GM0451";"2015JJ00";"28731";"29181"
"157362";"GM0451";"2016JJ00";"29181";"29201"
"157375";"GM0451";"2017JJ00";"29201";"29445"
"157388";"GM0451";"2018JJ00";"29445";"29424"
"157401";"GM0451";"2019JJ00";"29424";"29478"
"157414";"GM0451";"2020JJ00";"29478";"30206"
"157427";"GM0451";"2021JJ00";"30206";"31018"
"157440";"GM0451";"2022JJ00";"31018";"31442"
"157453";"GM0451";"2023JJ00";"31442";"31685"
"157466";"GM0451";"2024JJ00";"31685";"32115"
"157484";"GM0184";"2002JJ00";"16489";"16748"
"157497";"GM0184";"2003JJ00";"16748";"17044"
"157510";"GM0184";"2004JJ00";"17044";"17262"
"157523";"GM0184";"2005JJ00";"17262";"17458"
"157536";"GM0184";"2006JJ00";"17458";"17585"
"157549";"GM0184";"2007JJ00";"17585";"17825"
"157562";"GM0184";"2008JJ00";"17825";"18062"
"157575";"GM0184";"2009JJ00";"18062";"18310"
"157588";"GM0184";"2010JJ00";"18310";"18678"
"157601";"GM0184";"2011JJ00";"18678";"18950"
"157614";"GM0184";"2012JJ00";"18950";"19225"
"157627";"GM0184";"2013JJ00";"19225";"19470"
"157640";"GM0184";"2014JJ00";"19470";"19705"
"157653";"GM0184";"2015JJ00";"19705";"19987"
"157666";"GM0184";"2016JJ00";"19987";"20220"
"157679";"GM0184";"2017JJ00";"20220";"20524"
"157692";"GM0184";"2018JJ00";"20524";"20763"
"157705";"GM0184";"2019JJ00";"20776";"21031"
"157718";"GM0184";"2020JJ00";"21031";"21227"
"157731";"GM0184";"2021JJ00";"21227";"21468"
"157744";"GM0184";"2022JJ00";"21468";"21829"
"157757";"GM0184";"2023JJ00";"21829";"21958"
"157770";"GM0184";"2024JJ00";"21958";"22173"
"157788";"GM0344";"2002JJ00";"260625";"265151"
"157801";"GM0344";"2003JJ00";"265151";"270244"
"157814";"GM0344";"2004JJ00";"270244";"275258"
"157827";"GM0344";"2005JJ00";"275258";"280949"
"157840";"GM0344";"2006JJ00";"280949";"288401"
"157853";"GM0344";"2007JJ00";"288401";"294737"
"157866";"GM0344";"2008JJ00";"294737";"299891"
"157879";"GM0344";"2009JJ00";"299891";"307081"
"157892";"GM0344";"2010JJ00";"307081";"311367"
"157905";"GM0344";"2011JJ00";"311367";"316275"
"157918";"GM0344";"2012JJ00";"316275";"321916"
"157931";"GM0344";"2013JJ00";"321916";"328164"
"157944";"GM0344";"2014JJ00";"328164";"334176"
"157957";"GM0344";"2015JJ00";"334176";"338967"
"157970";"GM0344";"2016JJ00";"338967";"343038"
"157983";"GM0344";"2017JJ00";"343038";"347483"
"157996";"GM0344";"2018JJ00";"347483";"352866"
"158009";"GM0344";"2019JJ00";"352866";"357597"
"158022";"GM0344";"2020JJ00";"357597";"359370"
"158035";"GM0344";"2021JJ00";"359370";"361699"
"158048";"GM0344";"2022JJ00";"361699";"367947"
"158061";"GM0344";"2023JJ00";"367947";"374238"
"158074";"GM0344";"2024JJ00";"374238";"376757"
"158092";"GM1581";"2002JJ00";;
"158105";"GM1581";"2003JJ00";;
"158118";"GM1581";"2004JJ00";;
"158131";"GM1581";"2005JJ00";;
"158144";"GM1581";"2006JJ00";"48957";"48846"
"158157";"GM1581";"2007JJ00";"48846";"48979"
"158170";"GM1581";"2008JJ00";"48979";"48893"
"158183";"GM1581";"2009JJ00";"48893";"48801"
"158196";"GM1581";"2010JJ00";"48801";"48726"
"158209";"GM1581";"2011JJ00";"48726";"48267"
"158222";"GM1581";"2012JJ00";"48267";"48092"
"158235";"GM1581";"2013JJ00";"48092";"47951"
"158248";"GM1581";"2014JJ00";"47951";"48183"
"158261";"GM1581";"2015JJ00";"48183";"48506"
"158274";"GM1581";"2016JJ00";"48506";"49035"
"158287";"GM1581";"2017JJ00";"49035";"49314"
"158300";"GM1581";"2018JJ00";"49314";"49515"
"158313";"GM1581";"2019JJ00";"49515";"49580"
"158326";"GM1581";"2020JJ00";"49580";"49946"
"158339";"GM1581";"2021JJ00";"49946";"49981"
"158352";"GM1581";"2022JJ00";"49981";"50429"
"158365";"GM1581";"2023JJ00";"50429";"50550"
"158378";"GM1581";"2024JJ00";"50550";"50945"
"158396";"GM0981";"2002JJ00";"10732";"10628"
"158409";"GM0981";"2003JJ00";"10628";"10423"
"158422";"GM0981";"2004JJ00";"10423";"10229"
"158435";"GM0981";"2005JJ00";"10229";"10068"
"158448";"GM0981";"2006JJ00";"10068";"9959"
"158461";"GM0981";"2007JJ00";"9959";"9838"
"158474";"GM0981";"2008JJ00";"9838";"9825"
"158487";"GM0981";"2009JJ00";"9825";"9870"
"158500";"GM0981";"2010JJ00";"9870";"9805"
"158513";"GM0981";"2011JJ00";"9805";"9749"
"158526";"GM0981";"2012JJ00";"9749";"9771"
"158539";"GM0981";"2013JJ00";"9771";"9685"
"158552";"GM0981";"2014JJ00";"9685";"9694"
"158565";"GM0981";"2015JJ00";"9694";"9632"
"158578";"GM0981";"2016JJ00";"9632";"9710"
"158591";"GM0981";"2017JJ00";"9710";"9874"
"158604";"GM0981";"2018JJ00";"9874";"10092"
"158617";"GM0981";"2019JJ00";"10092";"10105"
"158630";"GM0981";"2020JJ00";"10105";"10084"
"158643";"GM0981";"2021JJ00";"10084";"10135"
"158656";"GM0981";"2022JJ00";"10135";"10190"
"158669";"GM0981";"2023JJ00";"10190";"10121"
"158682";"GM0981";"2024JJ00";"10121";"10007"
"158700";"GM0619";"2002JJ00";"3763";"3768"
"158713";"GM0619";"2003JJ00";"3768";"3813"
"158726";"GM0619";"2004JJ00";"3813";"3881"
"158739";"GM0619";"2005JJ00";"3881";"3901"
"158752";"GM0619";"2006JJ00";;
"158765";"GM0619";"2007JJ00";;
"158778";"GM0619";"2008JJ00";;
"158791";"GM0619";"2009JJ00";;
"158804";"GM0619";"2010JJ00";;
"158817";"GM0619";"2011JJ00";;
"158830";"GM0619";"2012JJ00";;
"158843";"GM0619";"2013JJ00";;
"158856";"GM0619";"2014JJ00";;
"158869";"GM0619";"2015JJ00";;
"158882";"GM0619";"2016JJ00";;
"158895";"GM0619";"2017JJ00";;
"158908";"GM0619";"2018JJ00";;
"158921";"GM0619";"2019JJ00";;
"158934";"GM0619";"2020JJ00";;
"158947";"GM0619";"2021JJ00";;
"158960";"GM0619";"2022JJ00";;
"158973";"GM0619";"2023JJ00";;
"158986";"GM0619";"2024JJ00";;
"159004";"GM0994";"2002JJ00";"17834";"17896"
"159017";"GM0994";"2003JJ00";"17896";"17768"
"159030";"GM0994";"2004JJ00";"17768";"17561"
"159043";"GM0994";"2005JJ00";"17561";"17280"
"159056";"GM0994";"2006JJ00";"17280";"17186"
"159069";"GM0994";"2007JJ00";"17186";"17099"
"159082";"GM0994";"2008JJ00";"17099";"17071"
"159095";"GM0994";"2009JJ00";"17071";"17090"
"159108";"GM0994";"2010JJ00";"17090";"17024"
"159121";"GM0994";"2011JJ00";"17024";"16945"
"159134";"GM0994";"2012JJ00";"16945";"16814"
"159147";"GM0994";"2013JJ00";"16814";"16675"
"159160";"GM0994";"2014JJ00";"16675";"16618"
"159173";"GM0994";"2015JJ00";"16618";"16518"
"159186";"GM0994";"2016JJ00";"16518";"16440"
"159199";"GM0994";"2017JJ00";"16440";"16431"
"159212";"GM0994";"2018JJ00";"16431";"16470"
"159225";"GM0994";"2019JJ00";"16470";"16367"
"159238";"GM0994";"2020JJ00";"16367";"16365"
"159251";"GM0994";"2021JJ00";"16365";"16167"
"159264";"GM0994";"2022JJ00";"16167";"16423"
"159277";"GM0994";"2023JJ00";"16423";"16431"
"159290";"GM0994";"2024JJ00";"16431";"16464"
"159308";"GM0858";"2002JJ00";"31163";"31111"
"159321";"GM0858";"2003JJ00";"31111";"31091"
"159334";"GM0858";"2004JJ00";"31091";"31057"
"159347";"GM0858";"2005JJ00";"31057";"30924"
"159360";"GM0858";"2006JJ00";"30924";"30908"
"159373";"GM0858";"2007JJ00";"30908";"30867"
"159386";"GM0858";"2008JJ00";"30867";"30871"
"159399";"GM0858";"2009JJ00";"30871";"30725"
"159412";"GM0858";"2010JJ00";"30725";"30622"
"159425";"GM0858";"2011JJ00";"30622";"30666"
"159438";"GM0858";"2012JJ00";"30666";"30584"
"159451";"GM0858";"2013JJ00";"30584";"30335"
"159464";"GM0858";"2014JJ00";"30335";"30234"
"159477";"GM0858";"2015JJ00";"30234";"30262"
"159490";"GM0858";"2016JJ00";"30262";"30516"
"159503";"GM0858";"2017JJ00";"30516";"30654"
"159516";"GM0858";"2018JJ00";"30654";"30910"
"159529";"GM0858";"2019JJ00";"30910";"31193"
"159542";"GM0858";"2020JJ00";"31193";"31221"
"159555";"GM0858";"2021JJ00";"31221";"31236"
"159568";"GM0858";"2022JJ00";"31236";"31527"
"159581";"GM0858";"2023JJ00";"31527";"31714"
"159594";"GM0858";"2024JJ00";"31714";"31955"
"159612";"GM0047";"2002JJ00";"28304";"28397"
"159625";"GM0047";"2003JJ00";"28397";"28275"
"159638";"GM0047";"2004JJ00";"28275";"28250"
"159651";"GM0047";"2005JJ00";"28250";"28185"
"159664";"GM0047";"2006JJ00";"28185";"28117"
"159677";"GM0047";"2007JJ00";"28117";"28058"
"159690";"GM0047";"2008JJ00";"28058";"27995"
"159703";"GM0047";"2009JJ00";"27995";"28024"
"159716";"GM0047";"2010JJ00";"28024";"27981"
"159729";"GM0047";"2011JJ00";"27981";"27920"
"159742";"GM0047";"2012JJ00";"27920";"27914"
"159755";"GM0047";"2013JJ00";"27914";"27792"
"159768";"GM0047";"2014JJ00";"27792";"27695"
"159781";"GM0047";"2015JJ00";"27695";"27467"
"159794";"GM0047";"2016JJ00";"27467";"27527"
"159807";"GM0047";"2017JJ00";"27527";"27508"
"159820";"GM0047";"2018JJ00";"27508";"27491"
"159833";"GM0047";"2019JJ00";"27491";"27384"
"159846";"GM0047";"2020JJ00";"27384";"27417"
"159859";"GM0047";"2021JJ00";"27417";"27466"
"159872";"GM0047";"2022JJ00";"27466";"27616"
"159885";"GM0047";"2023JJ00";"27616";"27520"
"159898";"GM0047";"2024JJ00";"27520";"27687"
"159916";"GM0345";"2002JJ00";"60669";"60953"
"159929";"GM0345";"2003JJ00";"60953";"61111"
"159942";"GM0345";"2004JJ00";"61111";"61381"
"159955";"GM0345";"2005JJ00";"61381";"61669"
"159968";"GM0345";"2006JJ00";"61669";"61706"
"159981";"GM0345";"2007JJ00";"61706";"61769"
"159994";"GM0345";"2008JJ00";"61769";"62008"
"160007";"GM0345";"2009JJ00";"62008";"62053"
"160020";"GM0345";"2010JJ00";"62053";"62267"
"160033";"GM0345";"2011JJ00";"62267";"62870"
"160046";"GM0345";"2012JJ00";"62870";"63032"
"160059";"GM0345";"2013JJ00";"63032";"63252"
"160072";"GM0345";"2014JJ00";"63252";"63440"
"160085";"GM0345";"2015JJ00";"63440";"63816"
"160098";"GM0345";"2016JJ00";"63816";"64277"
"160111";"GM0345";"2017JJ00";"64277";"64918"
"160124";"GM0345";"2018JJ00";"64918";"65589"
"160137";"GM0345";"2019JJ00";"65589";"66493"
"160150";"GM0345";"2020JJ00";"66493";"66912"
"160163";"GM0345";"2021JJ00";"66912";"67671"
"160176";"GM0345";"2022JJ00";"67671";"68525"
"160189";"GM0345";"2023JJ00";"68525";"69440"
"160202";"GM0345";"2024JJ00";"69440";"70352"
"160220";"GM0717";"2002JJ00";"21985";"22087"
"160233";"GM0717";"2003JJ00";"22087";"22130"
"160246";"GM0717";"2004JJ00";"22130";"22039"
"160259";"GM0717";"2005JJ00";"22039";"21946"
"160272";"GM0717";"2006JJ00";"21946";"21950"
"160285";"GM0717";"2007JJ00";"21950";"21998"
"160298";"GM0717";"2008JJ00";"21998";"21960"
"160311";"GM0717";"2009JJ00";"21960";"21914"
"160324";"GM0717";"2010JJ00";"21914";"21926"
"160337";"GM0717";"2011JJ00";"21926";"21959"
"160350";"GM0717";"2012JJ00";"21959";"21903"
"160363";"GM0717";"2013JJ00";"21903";"21868"
"160376";"GM0717";"2014JJ00";"21868";"21926"
"160389";"GM0717";"2015JJ00";"21926";"21960"
"160402";"GM0717";"2016JJ00";"21960";"21900"
"160415";"GM0717";"2017JJ00";"21900";"21867"
"160428";"GM0717";"2018JJ00";"21867";"21835"
"160441";"GM0717";"2019JJ00";"21835";"21880"
"160454";"GM0717";"2020JJ00";"21880";"21953"
"160467";"GM0717";"2021JJ00";"21953";"21850"
"160480";"GM0717";"2022JJ00";"21850";"22045"
